3,1,673,209,85,188,-1,-1,-1
3,2,222,222,52,138,-1,-1,-1
3,3,730,220,75,164,-1,-1,-1
3,4,291,221,46,133,-1,-1,-1
3,5,627,221,17,51,-1,-1,-1
3,6,367,238,16,45,-1,-1,-1
3,7,509,215,17,50,-1,-1,-1
3,8,539,232,27,65,-1,-1,-1
3,9,468,217,17,40,-1,-1,-1
3,10,274,227,17,51,-1,-1,-1
3,11,344,242,23,65,-1,-1,-1
4,1,674,208,86,189,-1,-1,-1
4,2,222,222,52,138,-1,-1,-1
4,3,733,217,76,167,-1,-1,-1
4,4,291,221,46,133,-1,-1,-1
4,5,627,220,17,52,-1,-1,-1
4,6,367,239,16,45,-1,-1,-1
4,7,509,215,17,50,-1,-1,-1
4,8,539,232,27,65,-1,-1,-1
4,9,467,217,17,40,-1,-1,-1
4,10,274,226,17,51,-1,-1,-1
4,11,343,243,23,65,-1,-1,-1
4,14,326,228,34,99,-1,-1,-1
5,1,675,208,86,191,-1,-1,-1
5,2,223,222,52,138,-1,-1,-1
5,3,734,214,76,170,-1,-1,-1
5,4,291,221,46,133,-1,-1,-1
5,5,628,220,17,52,-1,-1,-1
5,6,367,239,16,45,-1,-1,-1
5,7,509,214,17,50,-1,-1,-1
5,8,538,229,27,67,-1,-1,-1
5,9,467,217,17,40,-1,-1,-1
5,10,274,226,17,51,-1,-1,-1
5,14,325,228,34,99,-1,-1,-1
6,1,678,207,87,191,-1,-1,-1
6,2,223,222,53,139,-1,-1,-1
6,3,738,213,76,171,-1,-1,-1
6,4,290,221,46,133,-1,-1,-1
6,5,628,220,17,52,-1,-1,-1
6,6,367,239,16,45,-1,-1,-1
6,7,509,214,17,50,-1,-1,-1
6,8,537,226,29,70,-1,-1,-1
6,9,467,217,17,41,-1,-1,-1
6,14,323,227,34,99,-1,-1,-1
7,1,681,206,87,192,-1,-1,-1
7,2,224,222,54,140,-1,-1,-1
7,3,740,212,76,173,-1,-1,-1
7,4,290,220,46,134,-1,-1,-1
7,5,628,220,17,52,-1,-1,-1
7,6,366,238,17,46,-1,-1,-1
7,7,509,214,17,50,-1,-1,-1
7,8,537,225,30,72,-1,-1,-1
7,9,467,217,17,41,-1,-1,-1
7,14,323,226,34,99,-1,-1,-1
7,17,853,219,40,73,-1,-1,-1
8,1,686,205,86,194,-1,-1,-1
8,2,223,222,54,139,-1,-1,-1
8,3,744,210,77,176,-1,-1,-1
8,4,291,220,46,134,-1,-1,-1
8,5,628,221,17,51,-1,-1,-1
8,6,367,238,17,46,-1,-1,-1
8,7,509,214,17,50,-1,-1,-1
8,8,537,224,30,73,-1,-1,-1
8,9,467,217,17,42,-1,-1,-1
8,10,274,226,17,51,-1,-1,-1
8,14,324,226,34,99,-1,-1,-1
8,17,852,219,41,73,-1,-1,-1
9,1,692,206,85,193,-1,-1,-1
9,2,223,221,55,139,-1,-1,-1
9,3,748,211,76,175,-1,-1,-1
9,4,291,220,46,134,-1,-1,-1
9,5,628,221,17,51,-1,-1,-1
9,6,366,238,17,46,-1,-1,-1
9,7,508,214,18,51,-1,-1,-1
9,8,538,225,29,71,-1,-1,-1
9,9,467,217,17,42,-1,-1,-1
9,10,274,226,17,52,-1,-1,-1
9,14,324,225,34,100,-1,-1,-1
9,17,851,218,41,74,-1,-1,-1
9,19,690,217,20,63,-1,-1,-1
10,1,698,209,82,190,-1,-1,-1
10,2,223,221,55,139,-1,-1,-1
