89.471700, 335.491000, 89.553800, 379.472000, 94.427200, 423.198000, 102.460000, 465.330000, 117.127000, 503.820000, 141.505000, 536.791000, 172.729000, 563.142000, 207.548000, 583.913000, 248.045000, 590.658000, 288.581000, 586.972000, 324.532000, 567.464000, 356.959000, 543.244000, 382.266000, 512.765000, 398.246000, 476.282000, 408.101000, 436.774000, 414.817000, 395.772000, 417.569000, 354.596000, 115.866000, 284.495000, 139.520000, 268.336000, 169.679000, 265.466000, 199.106000, 271.882000, 225.849000, 284.687000, 293.852000, 287.649000, 322.507000, 277.867000, 350.987000, 275.135000, 377.582000, 280.704000, 395.742000, 298.322000, 259.530000, 324.620000, 258.240000, 355.951000, 257.168000, 386.866000, 256.170000, 418.249000, 220.759000, 436.704000, 237.011000, 443.114000, 253.438000, 448.471000, 270.346000, 444.893000, 285.596000, 439.954000, 146.873000, 322.814000, 165.986000, 310.537000, 190.291000, 312.670000, 208.972000, 330.703000, 188.055000, 334.455000, 163.844000, 332.979000, 303.540000, 335.424000, 323.955000, 319.356000, 347.788000, 320.468000, 364.944000, 334.110000, 348.703000, 341.929000, 325.418000, 341.264000, 189.497000, 492.476000, 213.646000, 481.793000, 235.890000, 476.370000, 251.498000, 481.502000, 268.818000, 477.809000, 290.773000, 485.968000, 310.793000, 497.302000, 289.942000, 512.681000, 268.212000, 519.259000, 249.650000, 520.190000, 232.366000, 517.834000, 211.169000, 509.761000, 199.839000, 493.394000, 235.011000, 493.443000, 251.173000, 495.385000, 268.725000, 494.490000, 300.331000, 497.915000, 268.400000, 495.365000, 250.634000, 496.508000, 234.448000, 494.274000, 
122.286000, 400.962000, 124.021000, 461.251000, 133.349000, 520.585000, 147.947000, 578.619000, 171.439000, 634.542000, 206.510000, 683.662000, 246.404000, 724.449000, 291.319000, 754.610000, 340.766000, 761.848000, 389.682000, 753.044000, 432.305000, 721.982000, 471.681000, 680.350000, 504.146000, 631.202000, 526.397000, 574.965000, 538.604000, 514.769000, 545.707000, 453.046000, 548.003000, 389.609000, 158.649000, 380.996000, 183.126000, 351.918000, 221.847000, 342.139000, 262.327000, 346.179000, 299.224000, 357.851000, 371.587000, 352.483000, 408.585000, 337.106000, 445.980000, 330.853000, 482.947000, 338.618000, 508.304000, 363.895000, 336.578000, 403.388000, 337.949000, 445.585000, 339.169000, 487.807000, 340.303000, 530.911000, 297.347000, 555.201000, 318.090000, 563.093000, 339.660000, 569.503000, 361.713000, 562.716000, 381.545000, 555.184000, 200.446000, 414.753000, 223.933000, 399.124000, 253.880000, 399.602000, 278.464000, 419.043000, 253.400000, 425.916000, 223.211000, 426.735000, 393.954000, 414.623000, 418.842000, 393.262000, 448.230000, 392.327000, 470.253000, 406.399000, 451.906000, 419.301000, 422.749000, 420.706000, 263.100000, 630.064000, 292.296000, 619.176000, 319.093000, 611.943000, 339.208000, 618.184000, 361.923000, 612.458000, 390.077000, 619.401000, 416.563000, 628.943000, 390.029000, 652.383000, 362.756000, 661.341000, 338.475000, 663.592000, 316.323000, 660.821000, 290.334000, 651.281000, 276.669000, 632.181000, 317.914000, 631.439000, 338.843000, 634.150000, 361.936000, 631.506000, 404.293000, 631.351000, 360.832000, 633.307000, 337.697000, 635.955000, 316.566000, 632.953000, 
106.483000, 404.059000, 109.089000, 466.556000, 119.166000, 527.256000, 134.845000, 586.510000, 158.735000, 641.817000, 195.741000, 690.599000, 239.301000, 729.621000, 288.580000, 760.003000, 344.284000, 766.943000, 401.319000, 757.006000, 451.928000, 722.695000, 498.274000, 678.565000, 533.716000, 626.964000, 555.772000, 568.023000, 566.124000, 505.976000, 571.407000, 441.803000, 571.682000, 377.006000, 141.493000, 347.144000, 171.169000, 321.956000, 209.835000, 314.599000, 249.376000, 319.784000, 285.730000, 332.237000, 382.298000, 324.993000, 419.092000, 308.043000, 455.627000, 300.855000, 491.838000, 305.196000, 520.836000, 326.449000, 337.020000, 392.477000, 338.530000, 440.584000, 340.033000, 488.466000, 341.402000, 536.723000, 296.689000, 560.465000, 318.960000, 569.140000, 341.810000, 575.828000, 364.903000, 568.959000, 385.528000, 560.886000, 184.522000, 405.897000, 209.688000, 389.178000, 243.252000, 390.417000, 269.881000, 411.812000, 241.989000, 420.405000, 208.844000, 420.281000, 402.053000, 404.717000, 427.862000, 381.497000, 461.009000, 379.201000, 486.216000, 393.699000, 465.702000, 409.251000, 433.380000, 411.970000, 255.679000, 635.702000, 289.005000, 623.448000, 318.803000, 616.706000, 340.910000, 623.037000, 364.860000, 616.314000, 396.783000, 622.628000, 427.384000, 631.732000, 396.901000, 660.102000, 365.382000, 671.610000, 339.494000, 674.414000, 315.194000, 671.793000, 285.825000, 660.775000, 269.770000, 638.262000, 317.984000, 639.425000, 340.975000, 641.686000, 365.384000, 638.561000, 414.073000, 635.354000, 363.493000, 640.509000, 338.874000, 643.384000, 315.755000, 640.946000, 
95.098100, 342.973000, 98.196100, 409.558000, 108.756000, 475.849000, 124.724000, 541.514000, 151.432000, 602.899000, 191.949000, 657.571000, 237.493000, 703.577000, 289.423000, 739.046000, 346.380000, 746.733000, 400.302000, 735.195000, 449.844000, 698.860000, 493.822000, 655.045000, 528.686000, 604.619000, 551.487000, 546.663000, 565.043000, 483.229000, 575.048000, 418.324000, 581.291000, 351.475000, 131.643000, 302.299000, 162.429000, 275.738000, 203.126000, 269.026000, 245.909000, 276.170000, 286.149000, 292.398000, 387.379000, 289.956000, 429.589000, 270.975000, 471.173000, 263.767000, 511.197000, 269.691000, 540.605000, 292.501000, 338.126000, 357.949000, 338.686000, 402.707000, 339.297000, 447.432000, 339.902000, 493.091000, 294.078000, 522.370000, 317.269000, 530.259000, 340.046000, 537.319000, 363.574000, 530.265000, 385.272000, 522.278000, 186.467000, 365.558000, 213.652000, 350.486000, 248.220000, 352.022000, 275.894000, 372.741000, 246.691000, 382.040000, 212.050000, 381.823000, 398.730000, 371.708000, 427.525000, 349.449000, 461.928000, 348.234000, 488.589000, 362.566000, 465.806000, 378.639000, 431.945000, 380.604000, 246.169000, 592.571000, 282.788000, 586.617000, 315.788000, 581.994000, 339.343000, 588.377000, 365.101000, 582.482000, 399.283000, 587.334000, 433.400000, 591.083000, 399.351000, 624.274000, 366.412000, 637.784000, 338.843000, 641.201000, 313.457000, 638.546000, 280.466000, 624.634000, 260.947000, 595.855000, 315.428000, 603.026000, 339.508000, 605.997000, 365.776000, 602.284000, 418.658000, 595.419000, 364.487000, 605.983000, 338.296000, 609.757000, 313.910000, 606.961000, 
87.402200, 384.941000, 90.533800, 444.388000, 98.638100, 502.977000, 110.022000, 560.238000, 132.355000, 613.033000, 167.976000, 659.370000, 209.266000, 698.936000, 254.855000, 728.156000, 304.259000, 734.143000, 352.342000, 724.169000, 397.479000, 692.935000, 438.429000, 655.500000, 472.416000, 611.542000, 495.421000, 559.683000, 509.260000, 503.420000, 519.200000, 446.335000, 524.296000, 387.351000, 117.429000, 348.785000, 149.084000, 327.164000, 190.835000, 324.420000, 232.067000, 333.122000, 270.526000, 349.695000, 346.156000, 349.941000, 385.626000, 334.286000, 425.370000, 327.984000, 465.622000, 332.434000, 495.565000, 353.883000, 309.870000, 392.647000, 309.290000, 432.595000, 308.706000, 472.835000, 308.297000, 513.818000, 260.326000, 534.706000, 283.023000, 543.323000, 305.887000, 550.527000, 329.178000, 544.095000, 350.507000, 537.309000, 167.574000, 389.758000, 193.924000, 376.159000, 225.705000, 378.234000, 250.862000, 400.024000, 223.228000, 405.308000, 191.322000, 404.022000, 365.989000, 402.226000, 393.783000, 381.187000, 424.832000, 381.247000, 448.926000, 395.826000, 427.072000, 408.332000, 396.466000, 408.939000, 212.056000, 593.820000, 248.432000, 588.776000, 280.747000, 585.504000, 304.161000, 592.171000, 331.031000, 586.507000, 362.495000, 591.767000, 393.655000, 597.339000, 361.645000, 623.602000, 330.483000, 635.907000, 302.161000, 638.664000, 276.423000, 635.491000, 244.872000, 622.376000, 225.636000, 597.146000, 279.506000, 603.980000, 303.724000, 607.626000, 331.012000, 604.448000, 379.956000, 600.294000, 329.803000, 605.957000, 302.546000, 609.052000, 278.094000, 605.633000, 
92.236900, 389.881000, 94.262500, 447.387000, 102.447000, 505.130000, 116.087000, 561.192000, 140.398000, 610.336000, 177.777000, 654.538000, 222.462000, 692.293000, 270.434000, 722.371000, 324.306000, 728.628000, 376.875000, 719.998000, 422.689000, 689.292000, 463.752000, 653.842000, 497.036000, 610.940000, 519.281000, 561.534000, 532.370000, 508.064000, 539.762000, 453.465000, 542.246000, 397.935000, 134.722000, 338.161000, 167.277000, 316.131000, 208.555000, 311.508000, 249.405000, 320.055000, 285.685000, 339.385000, 355.380000, 338.294000, 394.081000, 320.829000, 434.933000, 314.462000, 474.801000, 321.471000, 502.805000, 346.205000, 322.330000, 387.065000, 322.451000, 436.119000, 322.731000, 484.658000, 323.370000, 533.007000, 271.667000, 541.053000, 295.944000, 552.093000, 321.180000, 561.281000, 346.197000, 552.551000, 368.500000, 543.172000, 178.331000, 383.893000, 203.809000, 369.857000, 234.665000, 373.068000, 260.083000, 395.652000, 232.870000, 399.326000, 201.573000, 397.948000, 376.879000, 397.439000, 404.365000, 375.156000, 434.317000, 374.795000, 458.533000, 389.806000, 436.956000, 401.121000, 407.280000, 402.099000, 225.614000, 586.720000, 264.405000, 585.351000, 297.487000, 584.488000, 319.623000, 590.738000, 345.259000, 585.150000, 378.257000, 587.569000, 412.861000, 588.745000, 377.868000, 616.311000, 345.742000, 629.041000, 318.935000, 631.893000, 294.578000, 628.636000, 262.377000, 616.173000, 239.086000, 590.705000, 296.848000, 602.425000, 319.813000, 605.816000, 345.802000, 602.176000, 399.353000, 592.449000, 345.023000, 599.924000, 319.000000, 603.222000, 295.966000, 600.057000, 
75.970500, 360.405000, 79.883700, 424.214000, 91.154900, 484.893000, 108.363000, 543.699000, 134.282000, 599.274000, 174.345000, 648.689000, 223.108000, 689.677000, 275.969000, 722.374000, 333.716000, 730.408000, 389.236000, 720.511000, 436.130000, 686.629000, 479.773000, 644.188000, 516.950000, 592.803000, 542.013000, 533.838000, 554.493000, 470.069000, 561.912000, 402.639000, 564.910000, 332.378000, 117.326000, 331.105000, 145.276000, 303.023000, 185.563000, 292.762000, 229.013000, 295.885000, 270.332000, 306.522000, 373.982000, 294.060000, 413.630000, 275.234000, 452.123000, 265.758000, 490.972000, 269.968000, 521.028000, 291.358000, 324.419000, 358.188000, 327.660000, 409.335000, 330.586000, 460.765000, 333.301000, 512.270000, 284.243000, 528.798000, 307.731000, 538.613000, 332.450000, 546.200000, 356.784000, 537.095000, 378.365000, 527.357000, 165.683000, 373.548000, 193.051000, 356.611000, 227.154000, 356.132000, 255.782000, 376.628000, 227.361000, 384.957000, 193.430000, 386.526000, 391.984000, 366.236000, 419.278000, 340.989000, 452.894000, 337.693000, 479.337000, 351.551000, 458.520000, 367.614000, 425.485000, 370.970000, 238.110000, 591.852000, 274.915000, 587.865000, 307.836000, 585.348000, 330.044000, 591.503000, 355.069000, 584.912000, 389.089000, 587.055000, 423.367000, 587.789000, 389.691000, 619.774000, 356.236000, 633.492000, 329.326000, 636.639000, 304.644000, 633.622000, 272.420000, 619.946000, 253.256000, 595.707000, 306.331000, 604.017000, 329.812000, 606.990000, 355.127000, 603.241000, 410.891000, 592.627000, 353.674000, 604.119000, 328.111000, 607.500000, 304.451000, 604.556000, 
103.728000, 416.132000, 102.696000, 474.305000, 108.689000, 531.829000, 120.986000, 586.488000, 141.784000, 636.567000, 174.379000, 681.221000, 214.583000, 719.760000, 259.651000, 752.001000, 310.658000, 761.040000, 362.520000, 752.689000, 409.435000, 722.195000, 454.511000, 682.366000, 492.584000, 634.509000, 518.560000, 577.525000, 532.162000, 516.710000, 539.865000, 454.892000, 542.640000, 391.597000, 129.840000, 366.218000, 160.589000, 346.592000, 200.668000, 345.274000, 240.112000, 353.891000, 274.607000, 369.316000, 350.144000, 364.995000, 390.667000, 347.374000, 432.258000, 338.916000, 472.993000, 344.955000, 502.957000, 367.575000, 310.648000, 414.102000, 309.783000, 460.220000, 308.688000, 506.555000, 307.699000, 553.167000, 265.032000, 569.349000, 286.010000, 579.528000, 308.425000, 586.636000, 331.831000, 579.199000, 353.062000, 571.321000, 168.665000, 412.970000, 193.547000, 397.743000, 226.218000, 400.781000, 252.300000, 424.153000, 224.631000, 429.768000, 191.927000, 428.537000, 374.090000, 423.765000, 401.605000, 399.347000, 433.680000, 398.210000, 458.740000, 413.155000, 437.680000, 428.080000, 405.844000, 429.912000, 226.526000, 627.070000, 260.765000, 624.673000, 290.077000, 622.652000, 309.719000, 628.984000, 332.585000, 623.276000, 364.645000, 626.847000, 397.846000, 629.073000, 365.038000, 659.673000, 333.657000, 672.163000, 309.152000, 674.000000, 286.973000, 670.753000, 257.813000, 656.771000, 239.826000, 631.397000, 288.816000, 639.989000, 309.379000, 643.278000, 332.529000, 640.596000, 385.280000, 632.822000, 331.471000, 644.023000, 308.098000, 646.018000, 287.195000, 642.286000, 
83.247900, 350.414000, 84.255200, 412.318000, 92.243800, 474.215000, 106.004000, 535.459000, 130.030000, 594.588000, 167.844000, 647.592000, 211.034000, 692.300000, 261.112000, 727.259000, 315.967000, 735.759000, 369.322000, 724.362000, 417.603000, 689.602000, 462.143000, 646.241000, 497.649000, 596.930000, 521.307000, 540.255000, 535.057000, 479.196000, 544.036000, 417.606000, 548.685000, 354.609000, 121.744000, 323.170000, 150.992000, 297.815000, 191.945000, 292.139000, 234.976000, 300.430000, 274.058000, 317.329000, 348.252000, 315.969000, 390.458000, 298.484000, 432.835000, 291.132000, 474.197000, 297.711000, 503.305000, 321.623000, 312.000000, 375.358000, 312.020000, 416.478000, 312.078000, 457.487000, 312.203000, 499.787000, 266.963000, 526.925000, 289.342000, 534.841000, 311.911000, 541.669000, 335.470000, 535.411000, 356.977000, 527.896000, 168.184000, 377.944000, 193.547000, 366.223000, 224.858000, 367.930000, 250.404000, 386.363000, 223.663000, 393.953000, 192.149000, 393.339000, 371.445000, 385.752000, 398.167000, 367.053000, 429.256000, 366.866000, 454.074000, 378.723000, 432.026000, 392.914000, 401.223000, 394.150000, 229.057000, 604.639000, 262.047000, 595.878000, 291.435000, 588.741000, 311.242000, 595.178000, 332.620000, 589.922000, 363.226000, 597.093000, 394.343000, 604.382000, 362.989000, 632.288000, 333.474000, 642.123000, 310.555000, 644.100000, 288.938000, 641.585000, 260.131000, 630.867000, 243.400000, 607.277000, 290.815000, 609.832000, 311.171000, 612.393000, 333.003000, 610.153000, 380.181000, 607.263000, 331.643000, 611.707000, 309.929000, 613.867000, 289.472000, 611.285000, 
101.045000, 430.648000, 103.623000, 492.821000, 113.717000, 555.170000, 127.262000, 614.612000, 151.498000, 672.158000, 189.531000, 723.954000, 238.422000, 767.543000, 289.480000, 803.129000, 346.444000, 815.297000, 401.649000, 806.916000, 451.288000, 774.998000, 497.046000, 735.850000, 538.318000, 688.722000, 565.398000, 635.154000, 579.224000, 576.180000, 587.058000, 513.436000, 589.288000, 446.227000, 137.363000, 423.516000, 172.094000, 415.680000, 208.091000, 416.382000, 242.015000, 422.435000, 278.196000, 427.955000, 409.462000, 424.898000, 450.083000, 415.737000, 484.373000, 409.004000, 520.069000, 409.371000, 550.814000, 420.563000, 346.112000, 456.220000, 346.559000, 500.689000, 346.755000, 546.295000, 347.090000, 592.395000, 299.743000, 606.440000, 322.056000, 616.453000, 345.826000, 623.635000, 370.273000, 615.802000, 392.653000, 606.429000, 188.672000, 447.690000, 215.543000, 430.518000, 249.292000, 430.371000, 275.886000, 453.732000, 247.525000, 459.358000, 213.985000, 459.032000, 415.620000, 451.936000, 441.035000, 427.234000, 474.300000, 426.355000, 501.161000, 442.902000, 477.851000, 454.604000, 446.129000, 455.376000, 253.511000, 667.350000, 290.102000, 664.974000, 325.309000, 662.836000, 346.463000, 668.558000, 371.691000, 662.641000, 406.950000, 664.307000, 442.386000, 667.328000, 408.951000, 697.200000, 374.383000, 712.851000, 347.357000, 715.356000, 323.494000, 712.065000, 289.269000, 696.660000, 268.239000, 671.265000, 324.709000, 680.018000, 346.833000, 682.496000, 372.519000, 679.156000, 428.729000, 672.005000, 372.317000, 681.399000, 346.559000, 683.747000, 324.523000, 680.371000, 
